PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;OPLEIDINGSFASE ACTUEEL;2013 MAN;2013 VROUW;2014 MAN;2014 VROUW;2015 MAN;2015 VROUW;2016 MAN;2016 VROUW;2017 MAN;2017 VROUW;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;recht;n.v.t. (recht);56828;B Notarieel Recht;deeltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;0;1;0;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;recht;n.v.t. (recht);56828;B Notarieel Recht;voltijd onderwijs;propedeuse bachelor;5;16;9;13;7;21;17;26;15;25;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;50429;B Liberal Arts and Sciences: Global Challenges;voltijd onderwijs;bachelor;0;0;0;0;0;0;1;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;50429;B Liberal Arts and Sciences: Global Challenges;voltijd onderwijs;propedeuse bachelor;217;356;60;122;52;123;63;146;59;144;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;55009;B Molecular Science and Technology (joint degree);voltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;90;43;109;46;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;55010;B Life Science and Technology (joint degree);voltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;0;1;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;59316;B International Studies;voltijd onderwijs;bachelor;0;0;130;237;149;241;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;59316;B International Studies;voltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;172;300;140;238;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;59320;B Security Studies;voltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;0;0;30;16;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);50201;B Hebreeuwse en Joodse Studies;voltijd onderwijs;propedeuse bachelor;0;1;0;0;0;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);50202;B Wereldgodsdiensten;voltijd onderwijs;propedeuse bachelor;3;4;0;0;0;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);50414;B Film- en Literatuurwetenschap;voltijd onderwijs;bachelor;0;0;0;0;1;0;2;5;2;5;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);50414;B Film- en Literatuurwetenschap;voltijd onderwijs;propedeuse bachelor;6;12;5;18;8;17;3;15;7;7;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);50855;B Russische Studies;voltijd onderwijs;propedeuse bachelor;3;5;2;8;8;3;6;4;5;6;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);50902;B Religiewetenschappen;voltijd onderwijs;bachelor;0;0;0;1;1;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);50902;B Religiewetenschappen;voltijd onderwijs;propedeuse bachelor;0;0;0;5;1;0;2;6;0;4;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56003;B Griekse en Latijnse Taal en Cultuur;voltijd onderwijs;bachelor;0;0;1;0;0;1;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56003;B Griekse en Latijnse Taal en Cultuur;voltijd onderwijs;propedeuse bachelor;10;16;1;14;9;11;5;10;8;12;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;deeltijd onderwijs;propedeuse bachelor;1;1;0;0;0;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;voltijd onderwijs;bachelor;9;7;6;7;7;5;2;0;1;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56034;B Geschiedenis;voltijd onderwijs;propedeuse bachelor;81;69;89;55;79;46;67;42;72;47;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56052;B Latijns-Amerikastudies;voltijd onderwijs;bachelor;0;0;0;0;0;0;0;1;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56052;B Latijns-Amerikastudies;voltijd onderwijs;propedeuse bachelor;3;20;3;21;2;14;1;9;2;4;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56055;B Nederlandkunde/Dutch Studies;voltijd onderwijs;bachelor;0;1;0;0;0;0;0;1;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56055;B Nederlandkunde/Dutch Studies;voltijd onderwijs;propedeuse bachelor;3;10;0;6;1;9;3;8;1;14;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56081;B Wijsbegeerte;deeltijd onderwijs;bachelor;0;0;0;0;0;0;1;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56081;B Wijsbegeerte;deeltijd onderwijs;propedeuse bachelor;2;1;1;0;1;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56081;B Wijsbegeerte;voltijd onderwijs;bachelor;1;0;0;0;1;3;3;0;2;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56081;B Wijsbegeerte;voltijd onderwijs;propedeuse bachelor;9;8;16;11;13;8;11;11;31;14;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56098;B Midden-Oostenstudies;voltijd onderwijs;bachelor;0;1;0;4;2;1;1;3;5;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56098;B Midden-Oostenstudies;voltijd onderwijs;propedeuse bachelor;5;9;4;5;3;5;3;9;3;9;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56099;B Zuid- en Zuidoost-Aziestudies;voltijd onderwijs;bachelor;1;2;2;2;1;3;1;1;3;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56099;B Zuid- en Zuidoost-Aziestudies;voltijd onderwijs;propedeuse bachelor;2;5;4;7;4;3;3;7;0;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56120;B Islamstudies;voltijd onderwijs;propedeuse bachelor;1;0;0;0;0;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56123;B Oude Culturen van de Mediterrane Wereld;voltijd onderwijs;bachelor;1;1;0;0;0;1;0;1;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56123;B Oude Culturen van de Mediterrane Wereld;voltijd onderwijs;propedeuse bachelor;2;7;1;4;1;7;1;7;9;6;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56703;B Archeologie;voltijd onderwijs;bachelor;0;1;1;1;1;3;0;3;2;7;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56703;B Archeologie;voltijd onderwijs;propedeuse bachelor;23;31;16;31;25;24;23;22;26;30;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56803;B Taalwetenschap;voltijd onderwijs;bachelor;0;3;0;1;1;0;0;4;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56803;B Taalwetenschap;voltijd onderwijs;propedeuse bachelor;8;22;13;27;13;18;9;22;8;27;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56804;B Nederlandse Taal en Cultuur;voltijd onderwijs;bachelor;0;0;0;0;1;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56804;B Nederlandse Taal en Cultuur;voltijd onderwijs;propedeuse bachelor;5;9;4;16;2;13;2;14;4;15;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56805;B Duitse Taal en Cultuur;voltijd onderwijs;bachelor;1;0;0;1;0;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56805;B Duitse Taal en Cultuur;voltijd onderwijs;propedeuse bachelor;1;4;3;5;1;7;3;6;2;3;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56806;B Engelse Taal en Cultuur;deeltijd onderwijs;bachelor;0;0;0;0;0;2;0;0;0;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56806;B Engelse Taal en Cultuur;deeltijd onderwijs;propedeuse bachelor;0;0;0;1;0;2;0;1;0;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56806;B Engelse Taal en Cultuur;voltijd onderwijs;bachelor;0;3;0;4;0;3;1;2;0;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56806;B Engelse Taal en Cultuur;voltijd onderwijs;propedeuse bachelor;13;46;12;41;8;41;5;51;15;41;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56808;B Franse Taal en Cultuur;deeltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;0;1;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56808;B Franse Taal en Cultuur;voltijd onderwijs;bachelor;0;0;0;0;0;0;0;0;0;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56808;B Franse Taal en Cultuur;voltijd onderwijs;propedeuse bachelor;3;15;3;9;1;3;2;9;2;4;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56809;B Italiaanse Taal en Cultuur;voltijd onderwijs;bachelor;0;0;0;0;0;0;0;1;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56809;B Italiaanse Taal en Cultuur;voltijd onderwijs;propedeuse bachelor;2;5;3;3;0;4;0;2;0;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56818;B Chinastudies;voltijd onderwijs;bachelor;0;1;0;0;0;0;0;1;0;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56818;B Chinastudies;voltijd onderwijs;propedeuse bachelor;16;26;14;33;8;21;14;24;17;15;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56819;B Japanstudies;voltijd onderwijs;bachelor;0;0;0;0;0;0;1;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56819;B Japanstudies;voltijd onderwijs;propedeuse bachelor;18;37;15;28;14;44;19;39;13;24;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56820;B Koreastudies;voltijd onderwijs;propedeuse bachelor;5;24;2;20;6;15;6;15;4;16;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56821;B Afrikaanse talen en culturen;voltijd onderwijs;propedeuse bachelor;1;3;0;2;0;2;1;2;0;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56824;B Kunstgeschiedenis;deeltijd onderwijs;propedeuse bachelor;1;2;0;0;1;2;0;6;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56824;B Kunstgeschiedenis;voltijd onderwijs;bachelor;0;0;0;2;4;6;1;5;1;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;bachelor;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);56824;B Kunstgeschiedenis;voltijd onderwijs;propedeuse bachelor;3;21;3;11;0;13;1;24;6;35;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60020;M Public Administration;voltijd onderwijs;master;5;11;8;4;13;9;12;20;18;24;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60156;M Cultural Anthropology and Development Sociology;voltijd onderwijs;master;3;13;2;6;2;10;5;8;2;5;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60159;M Developmental Psychopathology in Education and Child Studies (research);voltijd onderwijs;master;0;1;0;0;0;0;0;1;0;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60203;M Political Science;voltijd onderwijs;master;16;6;7;8;3;15;10;9;20;18;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60383;M Psychology (research);voltijd onderwijs;master;1;5;1;3;2;3;1;6;1;6;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60396;M Education and Child Studies;deeltijd onderwijs;master;0;0;0;0;0;1;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60396;M Education and Child Studies;voltijd onderwijs;master;0;5;1;12;0;5;1;7;1;8;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60416;M Management Publieke Sector;voltijd onderwijs;master;1;1;1;0;0;0;1;0;1;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60417;M Crisis and Security Management;voltijd onderwijs;master;10;6;8;12;13;17;11;21;25;15;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60418;M Forensische Criminologie;voltijd onderwijs;master;0;1;0;2;0;0;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60419;M Criminaliteit en Rechtshandhaving;deeltijd onderwijs;master;0;0;0;0;0;0;0;1;1;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60419;M Criminaliteit en Rechtshandhaving;voltijd onderwijs;master;1;2;3;5;2;8;7;7;3;9;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60421;M Political Science and Public Administration (research);voltijd onderwijs;master;0;1;3;1;0;2;3;1;2;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66604;M Psychology;voltijd onderwijs;master;18;60;15;76;25;76;18;78;16;82;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);60515;M Vitality and Ageing;voltijd onderwijs;master;0;0;0;0;0;0;0;0;2;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);66551;M Geneeskunde;voltijd onderwijs;master;0;1;0;0;0;0;0;0;5;8;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);66990;M Biomedical Sciences;voltijd onderwijs;master;2;6;1;7;3;5;4;6;1;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);60200;M Astronomy;voltijd onderwijs;master;6;1;3;2;8;4;9;1;8;8;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);60202;M Physics;voltijd onderwijs;master;8;2;6;3;4;3;4;2;10;5;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);60205;M ICT in Business and the Public Sector;voltijd onderwijs;master;12;6;17;9;11;7;12;4;9;5;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);60206;M Mediatechnology;voltijd onderwijs;master;2;6;2;4;5;3;4;9;3;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);60207;M Bio-Pharmaceutical Sciences;voltijd onderwijs;master;2;7;1;4;1;8;4;8;0;7;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);60300;M Computer Science;voltijd onderwijs;master;6;3;9;0;6;3;4;7;14;8;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);60957;M Master Statistical Science for the Life and Behavioural Sciences;voltijd onderwijs;master;0;0;0;0;0;0;4;5;7;10;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);66286;M Life Science and Technology;voltijd onderwijs;master;2;0;1;2;1;3;0;3;2;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);66857;M Chemistry;voltijd onderwijs;master;1;3;0;2;2;6;3;3;0;5;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);66860;M Biology;voltijd onderwijs;master;14;10;3;17;1;11;8;16;5;15;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;natuur;n.v.t. (natuur);66980;M Mathematics;voltijd onderwijs;master;12;12;14;6;8;9;7;4;11;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;recht;n.v.t. (recht);60084;M Rechtsgeleerdheid;deeltijd onderwijs;master;2;2;0;3;2;0;2;0;1;1;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;recht;n.v.t. (recht);60084;M Rechtsgeleerdheid;voltijd onderwijs;master;42;77;43;82;55;104;39;92;42;105;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;recht;n.v.t. (recht);66474;M Jeugdrecht;voltijd onderwijs;master;0;0;0;0;0;1;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;sectoroverstijgend;sectoroverstijgend;65003;M Industrial Ecology (joint degree);voltijd onderwijs;master;0;0;0;0;0;0;16;13;10;10;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60039;M Oudheidstudies (research);voltijd onderwijs;master;0;0;1;1;3;2;4;0;0;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;deeltijd onderwijs;master;0;0;0;0;0;1;0;0;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;master;2;7;2;8;2;16;1;11;3;17;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60133;M Archeologie (research);voltijd onderwijs;master;0;1;2;2;0;1;0;0;0;2;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60139;M Geschiedenis (research);voltijd onderwijs;master;0;1;2;0;3;0;2;0;5;3;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60174;M Latijns-Amerika Studies;voltijd onderwijs;master;3;7;3;6;2;3;1;2;2;9;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60734;M Internationale betrekkingen;voltijd onderwijs;master;15;19;22;16;32;29;42;48;47;48;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60805;M Archeologie;voltijd onderwijs;master;14;25;11;18;10;25;13;27;8;24;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;deeltijd onderwijs;master;0;1;0;0;0;0;0;1;0;0;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;voltijd onderwijs;master;2;1;0;3;1;1;1;2;0;10;
Zuid-Holland;0546;LEIDEN;reguliere inst.;master;21PB;Universiteit Leiden;taal en cultuur;n.v.t. (taal en cultuur);60814;M Letterkunde (research);voltijd onderwijs;master;3;0;3;2;1;2;1;1;1;0;
